la_code,la_name,date_code,measurement,units,value,scottish_health_survey_indicator,sex
S12000029,South Lanarkshire,2015-2018,Percent,Percent Of Adults,4,E-cigarette use: Currently using,Male
S12000029,South Lanarkshire,2016-2019,Percent,Percent Of Adults,4,E-cigarette use: Currently using,Male
S12000023,Orkney Islands,2016-2019,Percent,Percent Of Adults,2,E-cigarette use: Currently using,Male
S12000029,South Lanarkshire,2015-2018,Percent,Percent Of Adults,69,Overweight: Overweight (including obese),Male
S12000029,South Lanarkshire,2015-2018,Percent,Percent Of Adults,31,Overweight: Not overweight or obese,Male
S12000023,Orkney Islands,2016-2019,Percent,Percent Of Adults,21,Overweight: Not overweight or obese,Male
S12000023,Orkney Islands,2016-2019,Percent,Percent Of Adults,25,Smoking status: Used to smoke regularly,Male
S12000029,South Lanarkshire,2016-2019,Percent,Percent Of Adults,20,Smoking status: Current smoker,Male
S12000029,South Lanarkshire,2016-2019,Percent,Percent Of Adults,24,General health questionnaire (GHQ-12): Score 1-3,Male
S12000029,South Lanarkshire,2015-2018,Percent,Percent Of Adults,69,Obesity: Not obese,Male
S12000028,South Ayrshire,2015-2018,Percent,Percent Of Adults,20,Any cardiovascular condition: Has a cardiovascular condition,Male
S12000028,South Ayrshire,2015-2018,Percent,Percent Of Adults,52,Alcohol consumption: Moderate drinker,Male
S12000028,South Ayrshire,2015-2018,Percent,Percent Of Adults,66,Summary activity levels: Meets recommendations,Male
S12000023,Orkney Islands,2016-2019,Percent,Percent Of Adults,5,Self-assessed general health: Bad/Very bad,Male
S12000029,South Lanarkshire,2016-2019,Percent,Percent Of Adults,60,General health questionnaire (GHQ-12): Score 0,Male
S12000023,Orkney Islands,2016-2019,Percent,Percent Of Adults,67,Obesity: Not obese,Male
S12000029,South Lanarkshire,2015-2018,Percent,Percent Of Adults,17,Fruit & vegetable consumption: None,Male
S12000029,South Lanarkshire,2015-2018,Percent,Percent Of Adults,18,Self-assessed general health: Fair,Male
S12000023,Orkney Islands,2016-2019,Percent,Percent Of Adults,21,Long-term illness: Non-limiting long-term illness,Male
S12000023,Orkney Islands,2016-2019,Percent,Percent Of Adults,11,Summary activity levels: Some activity,Male
S12000029,South Lanarkshire,2016-2019,Percent,Percent Of Adults,18,Self-assessed general health: Fair,Male
S12000023,Orkney Islands,2015-2018,Percent,Percent Of Adults,31,Smoking status: Used to smoke regularly,Male
S12000029,South Lanarkshire,2015-2018,Percent,Percent Of Adults,63,General health questionnaire (GHQ-12): Score 0,Male
S12000023,Orkney Islands,2015-2018,Percent,Percent Of Adults,6,Self-assessed general health: Bad/Very bad,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,13,Alcohol consumption: Non-drinker,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,35,Long-term illness: Limiting long-term illness,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,75,Overweight: Overweight (including obese),Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,76,Overweight: Overweight (including obese),Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,12,"Provide any regular help or care for any sick, disabled or frail person: Yes",Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,34,Long-term illness: Limiting long-term illness,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,19,Alcohol consumption: Non-drinker,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,34,Life satisfaction: Below the mode (0-Extremely dissatisfied to 7),Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,63,Obesity: Not obese,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,26,Self-assessed general health: Fair,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,29,Self-assessed general health: Fair,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,14,General health questionnaire (GHQ-12): Score 4+,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,2,Summary activity levels: Low activity,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,88,"Provide any regular help or care for any sick, disabled or frail person: No",Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,66,Summary activity levels: Meets recommendations,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,81,E-cigarette use: Never used,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,22,Smoking status: Current smoker,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,20,Summary activity levels: Very low activity,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,13,E-cigarette use: Ever previously used,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,17,Doctor-diagnosed asthma: Yes,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,2,Summary activity levels: Low activity,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,13,E-cigarette use: Ever previously used,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,21,Any cardiovascular condition: Has a cardiovascular condition,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,66,Self-assessed general health: Very good/Good,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,23,Summary activity levels: Very low activity,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,8,Self-assessed general health: Bad/Very bad,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,9,Self-assessed general health: Bad/Very bad,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,23,General health questionnaire (GHQ-12): Score 1-3,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,66,Obesity: Not obese,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,11,Summary activity levels: Some activity,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,79,Any cardiovascular condition: No cardiovascular condition,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,66,Summary activity levels: Meets recommendations,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,12,General health questionnaire (GHQ-12): Score 4+,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,20,General health questionnaire (GHQ-12): Score 1-3,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,26,Life satisfaction: Mode (8),Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,26,Smoking status: Used to smoke regularly,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,13,Long-term illness: Non-limiting long-term illness,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,21,Any cardiovascular condition: Has a cardiovascular condition,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,62,Self-assessed general health: Very good/Good,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,14,Long-term illness: Non-limiting long-term illness,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,56,Alcohol consumption: Moderate drinker,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,30,Alcohol consumption: Hazardous/Harmful drinker,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,23,Smoking status: Current smoker,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,8,Summary activity levels: Some activity,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,66,General health questionnaire (GHQ-12): Score 0,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,53,Long-term illness: No long-term illness,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,5,E-cigarette use: Currently using,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,50,Smoking status: Never smoked/Used to smoke occasionally,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,25,Overweight: Not overweight or obese,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,83,Doctor-diagnosed asthma: No,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,24,Overweight: Not overweight or obese,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,17,Fruit & vegetable consumption: 5 portions or more,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,51,Smoking status: Never smoked/Used to smoke occasionally,Male
S12000036,City of Edinburgh,2015-2018,Percent,Percent Of Adults,55,Overweight: Overweight (including obese),Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,79,Any cardiovascular condition: No cardiovascular condition,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,52,Long-term illness: No long-term illness,Male
S12000036,City of Edinburgh,2015-2018,Percent,Percent Of Adults,19,Smoking status: Current smoker,Male
S12000036,City of Edinburgh,2016-2019,Percent,Percent Of Adults,7,E-cigarette use: Currently using,Male
S12000036,City of Edinburgh,2016-2019,Percent,Percent Of Adults,58,Overweight: Overweight (including obese),Male
S12000008,East Ayrshire,2015-2018,Percent,Percent Of Adults,55,Smoking status: Never smoked/Used to smoke occasionally,Male
S12000036,City of Edinburgh,2016-2019,Percent,Percent Of Adults,6,Fruit & vegetable consumption: None,Male
S12000008,East Ayrshire,2015-2018,Percent,Percent Of Adults,26,Overweight: Not overweight or obese,Male
S12000008,East Ayrshire,2015-2018,Percent,Percent Of Adults,11,Fruit & vegetable consumption: 5 portions or more,Male
S12000036,City of Edinburgh,2015-2018,Percent,Percent Of Adults,14,Self-assessed general health: Fair,Male
S12000036,City of Edinburgh,2016-2019,Percent,Percent Of Adults,14,Self-assessed general health: Fair,Male
S12000036,City of Edinburgh,2016-2019,Percent,Percent Of Adults,10,Alcohol consumption: Non-drinker,Male
S12000036,City of Edinburgh,2016-2019,Percent,Percent Of Adults,24,General health questionnaire (GHQ-12): Score 1-3,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,6,E-cigarette use: Currently using,Male
S12000036,City of Edinburgh,2016-2019,Percent,Percent Of Adults,29,Fruit & vegetable consumption: 5 portions or more,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,34,Obesity: Obese,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,27,Smoking status: Used to smoke regularly,Male
S12000036,City of Edinburgh,2016-2019,Percent,Percent Of Adults,81,Obesity: Not obese,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,71,Fruit & vegetable consumption: Less than 5 portions,Male
S12000036,City of Edinburgh,2016-2019,Percent,Percent Of Adults,57,General health questionnaire (GHQ-12): Score 0,Male
S12000036,City of Edinburgh,2016-2019,Percent,Percent Of Adults,61,Smoking status: Never smoked/Used to smoke occasionally,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,71,Fruit & vegetable consumption: Less than 5 portions,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,10,Fruit & vegetable consumption: None,Male
S12000036,City of Edinburgh,2015-2018,Percent,Percent Of Adults,57,General health questionnaire (GHQ-12): Score 0,Male
S12000036,City of Edinburgh,2015-2018,Percent,Percent Of Adults,60,Smoking status: Never smoked/Used to smoke occasionally,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,29,Alcohol consumption: Hazardous/Harmful drinker,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,12,Fruit & vegetable consumption: None,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,67,General health questionnaire (GHQ-12): Score 0,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,37,Obesity: Obese,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,52,Alcohol consumption: Moderate drinker,Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,82,E-cigarette use: Never used,Male
S12000006,Dumfries and Galloway,2016-2019,Percent,Percent Of Adults,40,Life satisfaction: Above the mode (9 to 10-Extremely satisfied),Male
S12000006,Dumfries and Galloway,2015-2018,Percent,Percent Of Adults,19,Fruit & vegetable consumption: 5 portions or more,Male
S12000023,Orkney Islands,2015-2018,Percent,Percent Of Adults,22,Long-term illness: Non-limiting long-term illness,All
S12000050,North Lanarkshire,2016-2019,Percent,Percent Of Adults,33,Obesity: Obese,All
S12000026,Scottish Borders,2016-2019,Percent,Percent Of Adults,28,Obesity: Obese,All
S12000023,Orkney Islands,2015-2018,Percent,Percent Of Adults,11,Summary activity levels: Some activity,All
S12000023,Orkney Islands,2016-2019,Percent,Percent Of Adults,23,Alcohol consumption: Hazardous/Harmful drinker,All
S12000050,North Lanarkshire,2016-2019,Percent,Percent Of Adults,40,Life satisfaction: Below the mode (0-Extremely dissatisfied to 7),All
S12000023,Orkney Islands,2015-2018,Percent,Percent Of Adults,6,Self-assessed general health: Bad/Very bad,All
S12000026,Scottish Borders,2015-2018,Percent,Percent Of Adults,83,E-cigarette use: Never used,All
S12000023,Orkney Islands,2015-2018,Percent,Percent Of Adults,90,E-cigarette use: Never used,All
S12000050,North Lanarkshire,2016-2019,Percent,Percent Of Adults,36,Long-term illness: Limiting long-term illness,All
S12000050,North Lanarkshire,2016-2019,Percent,Percent Of Adults,86,Doctor-diagnosed asthma: No,All
S12000050,North Lanarkshire,2015-2018,Percent,Percent Of Adults,82,E-cigarette use: Never used,All
S12000023,Orkney Islands,2016-2019,Percent,Percent Of Adults,25,Overweight: Not overweight or obese,All
S12000050,North Lanarkshire,2016-2019,Percent,Percent Of Adults,23,Summary activity levels: Very low activity,All
S12000026,Scottish Borders,2016-2019,Percent,Percent Of Adults,7,Fruit & vegetable consumption: None,All
S12000026,Scottish Borders,2015-2018,Percent,Percent Of Adults,29,Obesity: Obese,All
S12000050,North Lanarkshire,2016-2019,Percent,Percent Of Adults,12,Self-assessed general health: Bad/Very bad,All
S12000026,Scottish Borders,2015-2018,Percent,Percent Of Adults,55,Smoking status: Never smoked/Used to smoke occasionally,All
S12000023,Orkney Islands,2016-2019,Percent,Percent Of Adults,22,Summary activity levels: Very low activity,All
S12000050,North Lanarkshire,2015-2018,Percent,Percent Of Adults,35,Long-term illness: Limiting long-term illness,All
S12000023,Orkney Islands,2016-2019,Percent,Percent Of Adults,23,Smoking status: Used to smoke regularly,All
S12000023,Orkney Islands,2016-2019,Percent,Percent Of Adults,6,Self-assessed general health: Bad/Very bad,All
S12000050,North Lanarkshire,2016-2019,Percent,Percent Of Adults,12,E-cigarette use: Ever previously used,All
S12000023,Orkney Islands,2016-2019,Percent,Percent Of Adults,1,E-cigarette use: Currently using,All
S12000023,Orkney Islands,2015-2018,Percent,Percent Of Adults,73,Overweight: Overweight (including obese),All
S12000050,North Lanarkshire,2016-2019,Percent,Percent Of Adults,81,E-cigarette use: Never used,All
S12000050,North Lanarkshire,2016-2019,Percent,Percent Of Adults,84,"Provide any regular help or care for any sick, disabled or frail person: No",All
S12000023,Orkney Islands,2016-2019,Percent,Percent Of Adults,21,Long-term illness: Non-limiting long-term illness,All
S12000050,North Lanarkshire,2015-2018,Percent,Percent Of Adults,34,Obesity: Obese,All
S12000023,Orkney Islands,2016-2019,Percent,Percent Of Adults,75,Overweight: Overweight (including obese),All
